match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice
Feltovich et al._ 2012_2303,Feltovich et al._ 2012,11,108,8,Feltovich et al._ 2012_952,Feltovich et al._ 2012_954,1,3
Feltovich et al._ 2012_2304,Feltovich et al._ 2012,11,108,8,Feltovich et al._ 2012_955,Feltovich et al._ 2012_956,1,4
Feltovich et al._ 2012_2305,Feltovich et al._ 2012,11,108,8,Feltovich et al._ 2012_959,Feltovich et al._ 2012_960,2,4
Feltovich et al._ 2012_2306,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_947,Feltovich et al._ 2012_954,2,3
Feltovich et al._ 2012_2307,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_948,Feltovich et al._ 2012_956,2,4
Feltovich et al._ 2012_2308,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_949,Feltovich et al._ 2012_953,1,3
Feltovich et al._ 2012_2309,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_950,Feltovich et al._ 2012_952,2,3
Feltovich et al._ 2012_2310,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_951,Feltovich et al._ 2012_955,2,3
Feltovich et al._ 2012_2311,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_957,Feltovich et al._ 2012_959,2,4
Feltovich et al._ 2012_2312,Feltovich et al._ 2012,11,108,9,Feltovich et al._ 2012_958,Feltovich et al._ 2012_960,2,4
Feltovich et al._ 2012_2313,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_961,Feltovich et al._ 2012_962,1,3
Feltovich et al._ 2012_2314,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_963,Feltovich et al._ 2012_965,2,3
Feltovich et al._ 2012_2315,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_964,Feltovich et al._ 2012_968,2,3
Feltovich et al._ 2012_2316,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_966,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2317,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_969,Feltovich et al._ 2012_970,1,3
Feltovich et al._ 2012_2318,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_971,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2319,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_972,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2320,Feltovich et al._ 2012,11,110,1,Feltovich et al._ 2012_973,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2321,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_961,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2322,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_962,Feltovich et al._ 2012_966,1,4
Feltovich et al._ 2012_2323,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_963,Feltovich et al._ 2012_965,2,4
Feltovich et al._ 2012_2324,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_964,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2325,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_969,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2326,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_970,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2327,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_971,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2328,Feltovich et al._ 2012,11,110,10,Feltovich et al._ 2012_975,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2329,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_961,Feltovich et al._ 2012_962,1,3
Feltovich et al._ 2012_2330,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_963,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2331,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_964,Feltovich et al._ 2012_965,2,4
Feltovich et al._ 2012_2332,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_966,Feltovich et al._ 2012_968,1,4
Feltovich et al._ 2012_2333,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_969,Feltovich et al._ 2012_975,1,4
Feltovich et al._ 2012_2334,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_970,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2335,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_971,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2336,Feltovich et al._ 2012,11,110,11,Feltovich et al._ 2012_974,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2337,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_961,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2338,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_962,Feltovich et al._ 2012_968,2,3
Feltovich et al._ 2012_2339,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_963,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2340,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_964,Feltovich et al._ 2012_965,2,4
Feltovich et al._ 2012_2341,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_969,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2342,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_970,Feltovich et al._ 2012_971,1,3
Feltovich et al._ 2012_2343,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_972,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2344,Feltovich et al._ 2012,11,110,12,Feltovich et al._ 2012_974,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2345,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_961,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2346,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_962,Feltovich et al._ 2012_963,2,3
Feltovich et al._ 2012_2347,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_964,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2348,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_965,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2349,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_969,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2350,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_970,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2351,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_971,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2352,Feltovich et al._ 2012,11,110,13,Feltovich et al._ 2012_974,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2353,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_961,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2354,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_962,Feltovich et al._ 2012_964,2,4
Feltovich et al._ 2012_2355,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_963,Feltovich et al._ 2012_967,1,4
Feltovich et al._ 2012_2356,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_965,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2357,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_969,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2358,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_970,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2359,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_971,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2360,Feltovich et al._ 2012,11,110,14,Feltovich et al._ 2012_972,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2361,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_961,Feltovich et al._ 2012_968,1,4
Feltovich et al._ 2012_2362,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_962,Feltovich et al._ 2012_963,2,3
Feltovich et al._ 2012_2363,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_964,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2364,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_965,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2365,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_969,Feltovich et al._ 2012_971,1,3
Feltovich et al._ 2012_2366,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_970,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2367,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_972,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2368,Feltovich et al._ 2012,11,110,15,Feltovich et al._ 2012_973,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2369,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_961,Feltovich et al._ 2012_964,2,4
Feltovich et al._ 2012_2370,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_962,Feltovich et al._ 2012_968,2,3
Feltovich et al._ 2012_2371,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_963,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2372,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_965,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2373,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_969,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2374,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_970,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2375,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_971,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2376,Feltovich et al._ 2012,11,110,16,Feltovich et al._ 2012_973,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2377,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_961,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2378,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_962,Feltovich et al._ 2012_963,2,4
Feltovich et al._ 2012_2379,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_964,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2380,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_965,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2381,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_969,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2382,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_970,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2383,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_971,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2384,Feltovich et al._ 2012,11,110,17,Feltovich et al._ 2012_974,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2385,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_961,Feltovich et al._ 2012_964,2,4
Feltovich et al._ 2012_2386,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_962,Feltovich et al._ 2012_968,2,3
Feltovich et al._ 2012_2387,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_963,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2388,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_965,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2389,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_969,Feltovich et al._ 2012_974,2,3
Feltovich et al._ 2012_2390,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_970,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2391,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_971,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2392,Feltovich et al._ 2012,11,110,18,Feltovich et al._ 2012_973,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2393,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_961,Feltovich et al._ 2012_964,1,3
Feltovich et al._ 2012_2394,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_962,Feltovich et al._ 2012_963,2,3
Feltovich et al._ 2012_2395,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_965,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2396,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_966,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2397,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_969,Feltovich et al._ 2012_971,2,3
Feltovich et al._ 2012_2398,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_970,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2399,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_972,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2400,Feltovich et al._ 2012,11,110,19,Feltovich et al._ 2012_974,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2401,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_961,Feltovich et al._ 2012_963,2,3
Feltovich et al._ 2012_2402,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_962,Feltovich et al._ 2012_968,2,3
Feltovich et al._ 2012_2403,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_964,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2404,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_965,Feltovich et al._ 2012_966,2,3
Feltovich et al._ 2012_2405,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_969,Feltovich et al._ 2012_971,1,3
Feltovich et al._ 2012_2406,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_970,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2407,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_972,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2408,Feltovich et al._ 2012,11,110,2,Feltovich et al._ 2012_973,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2409,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_961,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2410,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_962,Feltovich et al._ 2012_964,2,4
Feltovich et al._ 2012_2411,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_963,Feltovich et al._ 2012_966,2,3
Feltovich et al._ 2012_2412,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_965,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2413,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_969,Feltovich et al._ 2012_975,2,3
Feltovich et al._ 2012_2414,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_970,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2415,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_971,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2416,Feltovich et al._ 2012,11,110,20,Feltovich et al._ 2012_973,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2417,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_961,Feltovich et al._ 2012_964,1,4
Feltovich et al._ 2012_2418,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_962,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2419,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_963,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2420,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_965,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2421,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_969,Feltovich et al._ 2012_971,1,3
Feltovich et al._ 2012_2422,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_970,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2423,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_973,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2424,Feltovich et al._ 2012,11,110,3,Feltovich et al._ 2012_975,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2425,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_961,Feltovich et al._ 2012_962,2,3
Feltovich et al._ 2012_2426,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_963,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2427,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_964,Feltovich et al._ 2012_965,2,4
Feltovich et al._ 2012_2428,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_966,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2429,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_969,Feltovich et al._ 2012_970,1,3
Feltovich et al._ 2012_2430,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_971,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2431,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_972,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2432,Feltovich et al._ 2012,11,110,4,Feltovich et al._ 2012_973,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2433,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_961,Feltovich et al._ 2012_964,1,4
Feltovich et al._ 2012_2434,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_962,Feltovich et al._ 2012_963,2,3
Feltovich et al._ 2012_2435,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_965,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2436,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_966,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2437,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_969,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2438,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_970,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2439,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_971,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2440,Feltovich et al._ 2012,11,110,5,Feltovich et al._ 2012_973,Feltovich et al._ 2012_976,2,3
Feltovich et al._ 2012_2441,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_961,Feltovich et al._ 2012_965,2,4
Feltovich et al._ 2012_2442,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_962,Feltovich et al._ 2012_964,1,4
Feltovich et al._ 2012_2443,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_963,Feltovich et al._ 2012_968,1,4
Feltovich et al._ 2012_2444,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_966,Feltovich et al._ 2012_967,2,3
Feltovich et al._ 2012_2445,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_969,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2446,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_970,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2447,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_971,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2448,Feltovich et al._ 2012,11,110,6,Feltovich et al._ 2012_974,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2449,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_961,Feltovich et al._ 2012_962,1,3
Feltovich et al._ 2012_2450,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_963,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2451,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_964,Feltovich et al._ 2012_965,2,4
Feltovich et al._ 2012_2452,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_966,Feltovich et al._ 2012_968,2,4
Feltovich et al._ 2012_2453,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_969,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2454,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_970,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2455,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_971,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2456,Feltovich et al._ 2012,11,110,7,Feltovich et al._ 2012_972,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2457,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_961,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2458,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_962,Feltovich et al._ 2012_963,2,3
Feltovich et al._ 2012_2459,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_964,Feltovich et al._ 2012_965,1,4
Feltovich et al._ 2012_2460,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_967,Feltovich et al._ 2012_968,2,3
Feltovich et al._ 2012_2461,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_969,Feltovich et al._ 2012_970,1,3
Feltovich et al._ 2012_2462,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_971,Feltovich et al._ 2012_974,1,3
Feltovich et al._ 2012_2463,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_972,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2464,Feltovich et al._ 2012,11,110,8,Feltovich et al._ 2012_973,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2465,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_961,Feltovich et al._ 2012_965,1,4
Feltovich et al._ 2012_2466,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_962,Feltovich et al._ 2012_967,1,3
Feltovich et al._ 2012_2467,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_963,Feltovich et al._ 2012_968,1,4
Feltovich et al._ 2012_2468,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_964,Feltovich et al._ 2012_966,2,4
Feltovich et al._ 2012_2469,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_969,Feltovich et al._ 2012_972,1,3
Feltovich et al._ 2012_2470,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_970,Feltovich et al._ 2012_973,1,3
Feltovich et al._ 2012_2471,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_971,Feltovich et al._ 2012_976,1,3
Feltovich et al._ 2012_2472,Feltovich et al._ 2012,11,110,9,Feltovich et al._ 2012_974,Feltovich et al._ 2012_975,1,3
Feltovich et al._ 2012_2473,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_977,Feltovich et al._ 2012_978,2,4
Feltovich et al._ 2012_2474,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_979,Feltovich et al._ 2012_987,2,4
Feltovich et al._ 2012_2475,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_980,Feltovich et al._ 2012_981,1,4
Feltovich et al._ 2012_2476,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_982,Feltovich et al._ 2012_988,2,3
Feltovich et al._ 2012_2477,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_983,Feltovich et al._ 2012_993,1,3
Feltovich et al._ 2012_2478,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_984,Feltovich et al._ 2012_986,1,4
Feltovich et al._ 2012_2479,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_985,Feltovich et al._ 2012_990,2,3
Feltovich et al._ 2012_2480,Feltovich et al._ 2012,11,113,1,Feltovich et al._ 2012_989,Feltovich et al._ 2012_996,1,4
